0,0,0,1,0,0,0.6666666666666666
193,0,0,0,0,0,0.0
3050,0,0,0,0,0,0.0
113,0,0,1,0,0,0.0
1327,0,0,1,0,0,0.2727272727272727
5766,0,1,0,0,0,0.23076923076923078
3423,0,0,0,0,0,0.5454545454545454
653,0,0,0,0,0,0.2777777777777778
1107,0,0,0,0,0,0.2857142857142857
3391,0,1,0,0,0,0.6666666666666666
0,0,0,0,0,0,0.0
697,0,0,0,0,0,0.0
0,0,1,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.5
0,0,0,0,0,0,0.0
1378,0,0,0,0,0,0.0
5876,0,0,0,0,0,0.1724266072092159
6658,0,1,0,0,0,0.2727272727272727
1133,0,1,0,0,0,0.0
598,0,1,0,0,0,0.0
1107,0,0,0,0,0,0.2857142857142857
2631,0,1,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.24
0,0,0,0,0,0,0.2962962962962963
464,0,1,0,0,0,0.23076923076923078
57,0,0,0,0,0,0.47619047619047616
0,0,1,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.3
553,0,1,0,0,0,0.0
1907,0,0,0,0,0,0.0
0,0,0,0,0,0,0.46153846153846156
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.3
1304,0,0,0,0,0,0.0
225,0,0,0,0,0,0.0
6243,0,0,0,0,0,0.0
0,0,0,0,0,0,0.2727272727272727
1853,0,0,0,0,0,0.0
2190,0,1,0,0,0,0.0
987,0,0,0,0,0,0.25
1013,0,0,0,0,0,0.0
917,0,0,0,0,0,0.48484848484848486
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
52,0,0,0,0,0,0.2857142857142857
245,0,0,0,0,0,0.23076923076923078
263,0,0,0,0,0,0.0
346,0,0,0,0,0,0.23076923076923078
225,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
301,0,0,0,0,0,0.0
414,0,1,0,0,0,0.0
3081,0,0,0,0,0,0.0
0,0,1,0,0,0,0.0
2309,0,0,0,0,0,0.0
179,0,0,0,0,0,0.0
460,0,1,0,0,0,0.0
1107,0,0,0,0,0,0.2857142857142857
721,0,0,0,0,0,0.0
2235,0,1,0,0,0,0.0
0,0,0,0,0,0,0.0
73,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
2324,0,0,0,0,0,0.2777777777777778
557,0,0,0,0,0,0.47619047619047616
0,0,0,0,0,0,0.0
0,0,0,1,0,0,0.23076923076923078
59,0,0,0,0,0,0.0
1884,0,0,0,0,0,0.26666666666666666
1689,0,0,0,0,0,0.0
798,0,0,0,0,0,0.0
0,0,0,0,0,0,0.23076923076923078
0,0,0,1,0,0,0.0
0,0,1,0,0,0,0.19047619047619047
768,0,1,0,0,0,0.46153846153846156
320,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
576,0,0,0,0,0,0.23333333333333334
406,0,0,0,0,0,0.0
4145,0,1,0,0,0,0.26666666666666666
0,0,0,0,0,0,0.0
3290,0,0,0,0,0,0.0
549,0,0,0,0,0,0.0
665,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
260,0,0,0,0,0,0.0
5777,0,0,0,0,0,0.23076923076923078
0,0,0,0,0,0,0.0
526,0,1,0,0,0,0.25806451612903225
0,0,1,0,0,0,0.24242424242424243
1107,0,0,0,0,0,0.2857142857142857
372,0,0,0,0,0,0.0
8428,0,0,0,0,0,0.0
1569,0,0,0,0,0,0.0
1420,0,0,0,0,0,0.47058823529411764
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.0
0,0,0,0,0,0,0.0
3591,0,1,1,0,0,0.0
1539,0,0,0,0,0,0.0
734,0,1,0,0,0,0.35714285714285715
1937,0,1,0,0,0,0.29411764705882354
1028,0,1,0,0,0,0.0
4450,0,1,0,0,0,0.25
3722,0,1,0,0,0,0.0
3634,0,1,0,0,0,0.0
3629,0,0,0,0,0,0.5714285714285714
594,0,0,0,0,0,0.2857142857142857
344,0,1,0,0,0,0.0
2070,0,1,0,0,0,0.24
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
9032,0,1,1,0,0,0.0
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.0
1107,0,0,0,0,0,0.2857142857142857
0,0,0,0,0,0,0.22727272727272727
3417,0,0,0,0,0,0.5488721804511278
0,0,0,0,0,0,0.0
7361,0,1,0,0,0,0.2857142857142857
59,0,0,0,0,0,0.0
80,0,0,0,0,0,0.25
1638,0,0,0,0,0,0.0
1844,0,0,0,0,0,0.0
372,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
544,0,1,0,0,0,0.25
3312,0,1,0,0,0,0.25925925925925924
1932,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.0
0,0,0,0,0,0,0.0
68,0,0,0,0,0,0.0
158,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
359,0,0,0,0,0,0.0
3081,0,0,0,0,0,0.26666666666666666
0,0,0,0,0,0,0.0
120,0,1,0,0,0,0.0
1719,0,0,0,0,0,0.0
5414,0,1,0,0,0,0.23076923076923078
1910,0,0,0,0,0,0.20512820512820515
667,0,0,1,0,0,0.0
0,0,0,0,0,0,0.2857142857142857
0,0,0,0,0,0,0.33398692810457514
166,0,1,0,0,0,0.23529411764705882
6636,0,0,0,0,0,0.25
0,0,1,0,0,0,0.5
0,0,1,0,0,0,0.0
59,0,0,0,0,0,0.0
5114,0,0,0,0,0,0.0
0,0,1,0,0,0,0.24
0,0,1,0,0,0,0.5714285714285714
4086,0,0,0,0,0,0.21726190476190477
1282,0,0,0,0,0,0.2857142857142857
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.4752941176470588
1809,0,0,0,0,0,0.35714285714285715
1191,0,0,0,0,0,0.26666666666666666
0,0,1,0,0,0,0.25
5630,0,0,0,0,0,0.23076923076923078
603,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.6666666666666666
0,0,1,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.0
1306,0,0,0,0,0,0.0
1282,0,0,0,0,0,0.2857142857142857
524,0,0,0,0,0,0.0
5466,0,1,0,0,0,0.2857142857142857
2332,0,1,0,0,0,0.23529411764705882
0,0,0,0,0,0,0.0
611,0,0,0,0,0,0.625
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.5
51,0,0,0,0,0,0.0
0,0,1,0,0,0,0.23076923076923078
939,0,0,0,0,0,0.2727272727272727
3059,0,0,0,0,0,0.5
0,0,1,0,0,0,0.0
57,0,0,0,0,0,0.23076923076923078
4817,0,1,0,0,0,0.0
373,0,0,0,0,0,0.0
8408,0,1,0,0,0,0.0
2949,0,0,0,0,0,0.26666666666666666
252,0,1,0,0,0,0.5384615384615384
7804,0,1,0,0,0,0.5
0,0,0,0,0,0,0.0
154,0,0,0,0,0,0.0
1220,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
373,0,0,0,0,0,0.0
4203,0,0,0,0,0,0.5555555555555556
0,0,1,0,0,0,0.5714285714285714
0,0,0,0,0,0,0.0
70,0,1,0,0,0,0.5263157894736842
4343,0,0,0,0,0,0.5
1437,0,0,0,0,0,0.22580645161290322
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.30434782608695654
61,0,0,0,0,0,0.2631578947368421
2809,0,0,0,0,0,0.0
318,0,0,0,0,0,0.25
3257,0,1,1,0,0,0.5454545454545454
1165,0,0,0,0,0,0.0
3588,0,1,0,0,0,0.25
3081,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
192,0,1,0,0,0,0.25
0,0,1,0,0,0,0.46153846153846156
0,0,0,1,0,0,0.25
1198,0,1,0,0,0,0.0
0,0,0,1,0,0,0.0
1896,0,0,0,0,0,0.23529411764705882
8921,0,1,1,0,0,0.3076923076923077
0,0,0,0,0,0,0.0
1304,0,1,0,0,0,0.5
1051,0,0,0,0,0,0.0
57,0,0,0,0,0,0.3225806451612903
4343,0,0,0,0,0,0.5
2052,0,0,0,0,0,0.47619047619047616
925,0,0,0,0,0,0.23076923076923078
1324,0,1,0,0,0,0.5217391304347826
3113,0,1,0,0,0,0.22727272727272727
360,0,0,0,0,0,0.16
120,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
3395,0,0,0,0,0,0.2857142857142857
1479,0,0,0,0,0,0.0
2282,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,1,1,0,0,0.2727272727272727
313,0,0,0,0,0,0.3294186205950912
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.2727272727272727
0,0,1,0,0,0,0.0
1581,0,0,0,0,0,0.47619047619047616
4524,0,0,0,0,0,0.5
49,0,0,0,0,0,0.0
2031,0,0,0,0,0,0.24242424242424243
3452,0,1,0,0,0,0.3125
1021,0,0,0,0,0,0.0
2794,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.25
139,0,0,0,0,0,0.2631578947368421
0,0,0,0,0,0,0.46153846153846156
360,0,0,0,0,0,0.16
56,0,1,0,0,0,0.0
0,0,1,0,0,0,0.5
4159,0,0,0,0,0,0.22727272727272727
0,0,1,0,0,0,0.5454545454545454
47,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
459,0,0,0,0,0,0.47058823529411764
3627,0,0,0,0,0,0.0
9032,0,1,1,0,0,0.25
0,0,1,0,0,0,0.25
489,0,1,0,0,0,0.25
0,0,1,0,0,0,0.5357142857142857
955,0,1,0,0,0,0.26666666666666666
1319,0,0,0,0,0,0.0
4767,0,1,0,0,0,0.0
633,0,0,0,0,0,0.2857142857142857
0,0,1,0,0,0,0.0
0,0,0,0,0,0,0.4666666666666667
0,0,0,1,0,0,0.22727272727272727
7361,0,0,0,0,0,0.2857142857142857
0,0,0,0,0,0,0.0
8090,0,1,0,0,0,0.5
2256,0,0,0,0,0,0.0
0,0,1,0,0,0,0.25
933,0,0,0,0,0,0.45454545454545453
60,0,0,0,0,0,0.0
154,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
1826,0,0,0,0,0,0.0
6344,0,0,0,0,0,0.19047619047619047
0,0,1,1,0,0,0.6666666666666666
4053,0,0,0,0,0,0.15555555555555556
225,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
2685,0,0,0,0,0,0.23529411764705882
52,0,0,0,0,0,0.2857142857142857
0,0,0,0,0,0,0.0
1910,0,0,0,0,0,0.20512820512820515
0,0,0,0,0,0,0.0
373,0,0,0,0,0,0.2692307692307692
1276,0,0,1,0,0,0.23809523809523808
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.6666666666666666
2309,0,0,0,0,0,0.0
2219,0,0,0,0,0,0.0
1078,0,1,0,0,0,0.23809523809523808
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.5
41,0,0,0,0,0,0.0
4269,0,1,0,0,0,0.5333333333333333
4602,0,0,0,0,0,0.0
0,0,1,1,0,0,0.6666666666666666
129,0,1,0,0,0,0.23529411764705882
1107,0,0,0,0,0,0.2857142857142857
0,0,0,0,0,0,0.2608695652173913
438,0,1,0,0,0,0.6666666666666666
0,0,1,0,0,0,0.0
7701,0,1,0,0,0,0.0
7062,0,1,0,0,0,0.7307692307692308
0,0,0,0,0,0,0.0
2496,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.22727272727272727
0,0,0,0,0,0,0.2857142857142857
0,0,1,0,0,0,0.0
5911,0,0,0,0,0,0.23076923076923078
2571,0,0,0,0,0,0.2857142857142857
0,0,0,0,0,0,0.0
0,0,0,1,0,0,0.23076923076923078
46,0,0,0,0,0,0.0
0,0,0,0,0,0,0.5
3081,0,0,0,0,0,0.0
1699,0,1,0,0,0,0.25
2450,0,0,0,0,0,0.0
0,0,1,1,0,0,0.23529411764705882
240,0,1,0,0,0,0.2413793103448276
0,0,0,0,0,0,0.0
2558,0,0,0,0,0,0.0
3990,0,1,0,0,0,0.2631578947368421
59,0,1,0,0,0,0.23333333333333334
0,0,1,0,0,0,0.25
0,0,1,1,0,0,0.0
0,0,0,0,0,0,0.0
561,0,0,0,0,0,0.0
0,0,0,0,0,0,0.18754578754578755
0,0,0,0,0,0,0.375
0,0,0,0,0,0,0.0
1924,0,0,0,0,0,0.24
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.0
179,0,0,0,0,0,0.0
1107,0,0,0,0,0,0.2857142857142857
0,0,0,0,0,0,0.0
209,0,1,0,0,0,0.0
2947,0,1,0,0,0,0.0
1364,0,0,0,0,0,0.0
1715,0,1,0,0,0,0.2727272727272727
0,0,1,0,0,0,0.5
0,0,0,0,0,0,0.0
1204,0,0,0,0,0,0.2727272727272727
0,0,0,0,0,0,0.0
2496,0,0,0,0,0,0.25
8667,0,0,0,0,0,0.5210084033613445
5907,0,1,0,0,0,0.26666666666666666
1870,0,0,0,0,0,0.28125
1107,0,0,0,0,0,0.2857142857142857
677,0,0,0,0,0,0.23529411764705882
392,0,0,0,0,0,0.0
0,0,1,0,0,0,0.0
2768,0,1,0,0,0,0.0
1107,0,0,0,0,0,0.2857142857142857
0,0,1,0,0,0,0.23529411764705882
0,0,1,0,0,0,0.0
2174,0,0,0,0,0,0.0
373,0,0,0,0,0,0.0
280,0,0,0,0,0,0.0
206,0,0,0,0,0,0.0
385,0,1,0,0,0,0.0
0,0,0,0,0,0,0.25
212,0,0,0,0,0,0.625
7400,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
555,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
863,0,1,0,0,0,0.25
0,0,0,1,0,0,0.0
0,0,1,0,0,0,0.23076923076923078
5413,0,1,0,0,0,0.47058823529411764
0,0,0,0,0,0,0.2631578947368421
2598,0,1,0,0,0,0.0
3629,0,0,0,0,0,0.23809523809523808
0,0,1,0,0,0,0.0
0,0,0,0,0,0,0.0
7338,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
225,0,0,0,0,0,0.0
56,0,0,0,0,0,0.0
0,0,1,0,0,0,0.23076923076923078
3619,0,0,0,0,0,0.0
0,0,0,0,0,0,0.3
1160,0,0,0,0,0,0.47058823529411764
0,0,0,0,0,0,0.0
7058,0,0,0,0,0,0.5454545454545454
181,0,1,0,0,0,0.0
1524,0,1,0,0,0,0.0
0,0,0,0,0,0,0.0
57,0,0,0,0,0,0.44222444222444224
0,0,0,0,0,0,0.0
301,0,0,0,0,0,0.0
0,0,1,0,0,0,0.0
7252,0,1,0,0,0,0.26666666666666666
0,0,1,1,0,0,0.3659147869674186
309,0,0,0,0,0,0.0
915,0,0,0,0,0,0.23076923076923078
0,0,0,0,0,0,0.45161290322580644
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
219,0,0,0,0,0,0.0
3453,0,1,0,0,0,0.23333333333333334
0,0,1,1,0,0,0.575657894736842
373,0,0,0,0,0,0.23684210526315788
57,0,0,0,0,0,0.23076923076923078
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.5333333333333333
6861,0,1,1,0,0,0.0
362,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
2309,0,0,0,0,0,0.0
0,0,0,0,0,0,0.19047619047619047
551,0,0,0,0,0,0.0
1107,0,0,0,0,0,0.2857142857142857
2339,0,1,0,0,0,0.0
0,0,0,0,0,0,0.0
4415,0,0,0,0,0,0.5
6953,0,1,0,0,0,0.24324324324324326
0,0,0,0,0,0,0.0
49,0,0,0,0,0,0.0
4363,0,1,0,0,0,0.45454545454545453
3106,0,0,0,0,0,0.0
0,0,0,0,0,0,0.6153846153846154
0,0,0,0,0,0,0.0
7498,0,1,0,0,0,0.23809523809523808
334,0,0,0,0,0,0.0
104,0,0,0,0,0,0.0
0,0,0,0,0,0,0.46153846153846156
0,0,0,0,0,0,0.25
482,0,1,0,0,0,0.23076923076923078
0,0,0,0,0,0,0.5714285714285714
0,0,0,0,0,0,0.3076923076923077
4721,0,0,0,0,0,0.0
8428,0,1,0,0,0,0.0
373,0,0,0,0,0,0.0
1913,0,1,0,0,0,0.0
1298,0,0,0,0,0,0.6
61,0,0,0,0,0,0.0
1781,0,1,0,0,0,0.0
0,0,0,0,0,0,0.3
4483,0,0,1,0,0,0.26666666666666666
219,0,0,1,0,0,0.0
0,0,0,0,0,0,0.0
3632,0,1,0,0,0,0.23809523809523808
2275,0,1,0,0,0,0.25925925925925924
357,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
2673,0,1,0,0,0,0.47619047619047616
0,0,0,0,0,0,0.0
2686,0,0,0,0,0,0.2647058823529412
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.25925925925925924
423,0,1,0,0,0,0.2857142857142857
0,0,0,0,0,0,0.5
1251,0,1,0,0,0,0.0
0,0,1,0,0,0,0.0
2679,0,0,0,0,0,0.5333333333333333
0,0,1,0,0,0,0.49
2899,0,0,0,0,0,0.0
1107,0,0,0,0,0,0.2857142857142857
0,0,1,0,0,0,0.0
556,0,0,0,0,0,0.0
6155,0,0,0,0,0,0.0
1442,0,0,0,0,0,0.0
1628,0,0,1,0,0,0.2857142857142857
0,0,1,0,0,0,0.2413793103448276
1149,0,0,0,0,0,0.0
0,0,0,0,0,0,0.5217391304347826
57,0,0,0,0,0,0.23076923076923078
6733,0,0,0,0,0,0.2777777777777778
5824,0,1,0,0,0,0.25
0,0,0,0,0,0,0.2692307692307692
2628,0,1,0,0,0,0.0
0,0,0,0,0,0,0.46740809630835206
0,0,0,0,0,1,0.2727272727272727
0,0,0,0,0,0,0.5333333333333333
5778,0,1,0,0,0,0.2608695652173913
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
7238,0,0,0,0,0,0.0
1536,0,0,0,0,0,0.25
764,0,1,0,0,0,0.25
48,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
407,0,0,0,0,0,0.25
0,0,1,0,0,0,0.49
0,0,1,0,0,0,0.0
1749,0,1,0,0,0,0.46153846153846156
41,0,0,0,0,0,0.0
0,0,0,0,0,0,0.2857142857142857
4572,0,1,0,0,0,0.49743589743589745
6905,0,0,0,0,0,0.5333333333333333
0,0,0,0,0,1,0.26666666666666666
0,0,0,0,0,0,0.0
296,0,0,0,0,0,0.25
0,0,1,1,0,0,0.25
3500,0,1,1,0,0,0.25
0,0,0,0,0,0,0.0
1107,0,0,0,0,0,0.2857142857142857
0,0,0,0,0,0,0.0
6155,0,0,0,0,0,0.0
309,0,1,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
54,0,0,0,0,0,0.0
7206,0,0,0,0,0,0.5714285714285714
4651,0,0,0,0,0,0.0
59,0,0,0,0,0,0.3666666666666667
59,0,0,0,0,0,0.3666666666666667
0,0,1,0,0,0,0.25
244,0,0,0,0,0,0.0
0,0,1,0,0,0,0.23076923076923078
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
4244,0,0,0,0,0,0.2857142857142857
0,0,0,0,0,0,0.0
665,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
1709,0,0,0,0,0,0.0
787,0,0,0,0,0,0.0
674,0,1,1,0,0,0.25
0,0,1,0,0,0,0.3
204,0,1,0,0,0,0.5263157894736842
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.25
3647,0,0,0,0,0,0.0
0,0,0,0,0,0,0.2777777777777778
0,0,0,1,0,0,0.0
0,0,0,0,0,0,0.25
113,0,0,1,0,0,0.0
0,0,0,0,0,0,0.0
373,0,0,0,0,0,0.0
0,0,0,0,0,0,0.29411764705882354
0,0,0,0,0,0,0.3333333333333333
0,0,0,0,0,0,0.22727272727272727
179,0,0,0,0,0,0.0
3742,0,1,0,0,0,0.25
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
119,0,0,0,0,0,0.47619047619047616
0,0,0,0,0,0,0.26785714285714285
2471,0,1,0,0,0,0.631578947368421
1766,0,0,0,0,0,0.2631578947368421
0,0,0,0,0,0,0.3643892339544513
0,0,0,0,0,0,0.5714285714285714
0,0,0,0,0,0,0.0
6666,0,1,0,0,0,0.23809523809523808
946,0,0,0,0,0,0.0
0,0,0,0,0,0,0.2857142857142857
179,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.3333333333333333
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.5
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.2857142857142857
67,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.45454545454545453
3474,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
334,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
791,0,0,0,0,0,0.0
996,0,1,0,0,0,0.0
161,0,1,0,0,0,0.0
48,0,0,0,0,0,0.0
5108,0,1,0,0,0,0.0
0,0,0,0,0,0,0.0
3947,0,0,0,0,0,0.2692307692307692
0,0,1,0,0,0,0.22580645161290322
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.25
58,0,0,0,0,0,0.24
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.23076923076923078
449,0,0,0,0,0,0.23076923076923078
3166,0,0,0,0,0,0.26666666666666666
1661,0,1,0,0,0,0.0
221,0,0,0,0,0,0.25
4460,0,1,0,0,0,0.46153846153846156
0,0,0,0,0,0,0.2857142857142857
373,0,0,0,0,0,0.23809523809523808
6245,0,1,0,0,0,0.25
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
4174,0,0,0,0,0,0.0
2338,0,0,0,0,0,0.23076923076923078
1750,0,0,0,0,0,0.0
0,0,0,1,0,0,0.0
2028,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.5454545454545454
6677,0,1,0,0,0,0.0
230,0,0,0,0,0,0.0
4398,0,0,0,0,0,0.0
0,0,1,0,0,0,0.6153846153846154
6961,0,1,0,0,0,0.0
2099,0,1,0,0,0,0.5
0,0,0,0,0,0,0.4772727272727273
8801,0,1,0,0,0,0.3
0,0,0,0,0,0,0.23076923076923078
0,0,0,0,0,0,0.0
5277,0,0,0,0,0,0.0
677,0,0,0,0,0,0.23529411764705882
8641,0,1,1,0,0,0.26666666666666666
0,0,0,0,0,0,0.0
1576,0,0,0,0,0,0.0
502,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
427,0,0,0,0,0,0.0
5370,0,1,0,0,0,0.25
0,0,0,0,0,0,0.0
0,0,1,0,0,0,0.24
2114,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
8848,0,1,0,0,0,0.0
0,0,0,0,0,0,0.0
169,0,1,0,0,0,0.0
2309,0,0,0,0,0,0.0
5370,0,1,0,0,0,0.25
0,0,1,0,0,0,0.25
4039,0,0,0,0,0,0.23529411764705882
0,0,0,0,0,0,0.0
2121,0,0,0,0,0,0.0
48,0,0,0,0,0,0.0
309,0,1,0,0,0,0.0
3835,0,1,0,0,0,0.5
0,0,1,0,0,0,0.0
1107,0,0,0,0,0,0.2857142857142857
715,0,1,0,0,0,0.0
0,0,1,0,0,0,0.23809523809523808
6155,0,0,0,0,0,0.0
3006,0,0,0,0,0,0.3333333333333333
0,0,0,1,0,0,0.39285714285714285
7946,0,1,0,0,0,0.2857142857142857
1294,0,1,0,0,0,0.0
1107,0,0,0,0,0,0.2857142857142857
4683,0,0,0,0,0,0.0
4811,0,0,0,0,0,0.0
3657,0,0,0,0,0,0.0
0,0,0,0,0,0,0.25
1640,0,1,0,0,0,0.5454545454545454
1107,0,0,0,0,0,0.2857142857142857
0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0
